Documet1,Document2,K,ShinglesJaccard,AproxSim
"17-Don-Quijote","8-Mare-Balena",8,0.000280662,0.485385
"17-Don-Quijote","8-Pride-Perjudice",8,0,0.583307
"17-Don-Quijote","9-Don-Quijote",8,0.0264766,0.0940187
"17-Don-Quijote","9-Mare-Balena",8,0.000273598,0.52434
"17-Don-Quijote","9-Pride-Perjudice",8,0,0.456897
"17-Mare-Balena","17-Pride-Perjudice",8,0,0.0558428
"17-Mare-Balena","18-Don-Quijote",8,0.000887311,0.380819
"17-Mare-Balena","18-Mare-Balena",8,0.015748,0.0740351
"17-Mare-Balena","18-Pride-Perjudice",8,0,0.286174
"17-Mare-Balena","19-Don-Quijote",8,0,0.109465
"17-Mare-Balena","19-Mare-Balena",8,0.115052,0.657826
"17-Mare-Balena","19-Pride-Perjudice",8,0.00020734,0.621198
"17-Mare-Balena","2-Don-Quijote",8,0,0.061458
"17-Mare-Balena","2-Mare-Balena",8,0.0192061,0.0693777
"17-Mare-Balena","2-Pride-Perjudice",8,0,0.0604494
"17-Mare-Balena","20-Don-Quijote",8,0.000467071,0.53743
"17-Mare-Balena","20-Mare-Balena",8,0.104879,0.546348
"17-Mare-Balena","20-Pride-Perjudice",8,0,0.250701
"17-Mare-Balena","3-Don-Quijote",8,0,0.10843
"17-Mare-Balena","3-Mare-Balena",8,0.0397387,0.180827
"17-Mare-Balena","3-Pride-Perjudice",8,0.000404694,0.245245
"17-Mare-Balena","4-Don-Quijote",8,0.000612245,0.665814
"17-Mare-Balena","4-Mare-Balena",8,0.0524703,0.238066
"17-Mare-Balena","4-Pride-Perjudice",8,0,0.0720904
"17-Mare-Balena","5-Don-Quijote",8,0.00035524,0.215553
"17-Mare-Balena","5-Mare-Balena",8,0.0473951,0.200566
"17-Mare-Balena","5-Pride-Perjudice",8,0,0.423563
"17-Mare-Balena","6-Don-Quijote",8,0.00127714,0.301014
"17-Mare-Balena","6-Mare-Balena",8,0.0299965,0.117839
"17-Mare-Balena","6-Pride-Perjudice",8,0,0.0331646
"17-Mare-Balena","7-Don-Quijote",8,0.000558036,0.761431
"17-Mare-Balena","7-Mare-Balena",8,0.0772152,0.344104
"17-Mare-Balena","7-Pride-Perjudice",8,0,0.407693
"17-Mare-Balena","8-Don-Quijote",8,0.000347343,0.107909
"17-Mare-Balena","8-Mare-Balena",8,0.0505705,0.234629
"17-Mare-Balena","8-Pride-Perjudice",8,0,0.187853
"17-Mare-Balena","9-Don-Quijote",8,0.000416146,0.642343
"17-Mare-Balena","9-Mare-Balena",8,0.0148731,0.0554608
"17-Mare-Balena","9-Pride-Perjudice",8,0,0.0719828
"17-Pride-Perjudice","18-Don-Quijote",8,0,0.786739
"17-Pride-Perjudice","18-Mare-Balena",8,0,0.111742
"17-Pride-Perjudice","18-Pride-Perjudice",8,0.0462459,0.242503
"17-Pride-Perjudice","19-Don-Quijote",8,0,0.0986778
"17-Pride-Perjudice","19-Mare-Balena",8,0,0.0925372
"17-Pride-Perjudice","19-Pride-Perjudice",8,0.0152801,0.0759835
"17-Pride-Perjudice","2-Don-Quijote",8,0,0.661374
"17-Pride-Perjudice","2-Mare-Balena",8,0,0.26985
"17-Pride-Perjudice","2-Pride-Perjudice",8,0.0708588,0.397825
"17-Pride-Perjudice","20-Don-Quijote",8,0,0.139592
"17-Pride-Perjudice","20-Mare-Balena",8,0.000300661,0.711045
"17-Pride-Perjudice","20-Pride-Perjudice",8,0.0281407,0.166422
"17-Pride-Perjudice","3-Don-Quijote",8,0,0.0384614
"17-Pride-Perjudice","3-Mare-Balena",8,0,0.302267
"17-Pride-Perjudice","3-Pride-Perjudice",8,0.0753318,0.438633
"17-Pride-Perjudice","4-Don-Quijote",8,0,0.152295
"17-Pride-Perjudice","4-Mare-Balena",8,0,0.125772
"17-Pride-Perjudice","4-Pride-Perjudice",8,0.0432827,0.239475
"17-Pride-Perjudice","5-Don-Quijote",8,0,0.10362
"17-Pride-Perjudice","5-Mare-Balena",8,0.000388048,0.389918
"17-Pride-Perjudice","5-Pride-Perjudice",8,0.0290733,0.14168
"17-Pride-Perjudice","6-Don-Quijote",8,0,0.262341
"17-Pride-Perjudice","6-Mare-Balena",8,0,0.00836254
"17-Pride-Perjudice","6-Pride-Perjudice",8,0.014553,0.0517054
"17-Pride-Perjudice","7-Don-Quijote",8,0,0.352663
"17-Pride-Perjudice","7-Mare-Balena",8,0,0.186281
"17-Pride-Perjudice","7-Pride-Perjudice",8,0.0351562,0.167105
"17-Pride-Perjudice","8-Don-Quijote",8,0,0.00949489
"17-Pride-Perjudice","8-Mare-Balena",8,0,0.121476
"17-Pride-Perjudice","8-Pride-Perjudice",8,0.0205541,0.0883049
"17-Pride-Perjudice","9-Don-Quijote",8,0,0.251112
"17-Pride-Perjudice","9-Mare-Balena",8,0,0.435094
"17-Pride-Perjudice","9-Pride-Perjudice",8,0.0477087,0.251562
"18-Don-Quijote","18-Mare-Balena",8,0,0.0116948
"18-Don-Quijote","18-Pride-Perjudice",8,0,0.220082
"18-Don-Quijote","19-Don-Quijote",8,0.061294,0.231647
"18-Don-Quijote","19-Mare-Balena",8,0.000349406,0.391223
"18-Don-Quijote","19-Pride-Perjudice",8,0,0.347552
"18-Don-Quijote","2-Don-Quijote",8,0.0626243,0.265077
"18-Don-Quijote","2-Mare-Balena",8,0.000223164,0.786561
"18-Don-Quijote","2-Pride-Perjudice",8,0,0.191354
"18-Don-Quijote","20-Don-Quijote",8,0.140884,0.664974
"18-Don-Quijote","20-Mare-Balena",8,0,0.103895
"18-Don-Quijote","20-Pride-Perjudice",8,0,0.14648
"18-Don-Quijote","3-Don-Quijote",8,0.0163043,0.0470628
"18-Don-Quijote","3-Mare-Balena",8,0,0.117348
"18-Don-Quijote","3-Pride-Perjudice",8,0,0.0757015
"18-Don-Quijote","4-Don-Quijote",8,0.0458167,0.174887
"18-Don-Quijote","4-Mare-Balena",8,0,0.0450848
"18-Don-Quijote","4-Pride-Perjudice",8,0,0.534394
"18-Don-Quijote","5-Don-Quijote",8,0.0389123,0.147979
"18-Don-Quijote","5-Mare-Balena",8,0.00069735,0.34901
"18-Don-Quijote","5-Pride-Perjudice",8,0,0.672276
"18-Don-Quijote","6-Don-Quijote",8,0.0538336,0.19433
"18-Don-Quijote","6-Mare-Balena",8,0.000753012,0.634926
"18-Don-Quijote","6-Pride-Perjudice",8,0,0.673512
"18-Don-Quijote","7-Don-Quijote",8,0.0153846,0.052357
"18-Don-Quijote","7-Mare-Balena",8,0,0.10755
"18-Don-Quijote","7-Pride-Perjudice",8,0,0.0428643
"18-Don-Quijote","8-Don-Quijote",8,0.0586646,0.200511
"18-Don-Quijote","8-Mare-Balena",8,0,0.226737
"18-Don-Quijote","8-Pride-Perjudice",8,0,0.286239
"18-Don-Quijote","9-Don-Quijote",8,0.0170213,0.0672153
"18-Don-Quijote","9-Mare-Balena",8,0,0.352186
"18-Don-Quijote","9-Pride-Perjudice",8,0,0.237684
"18-Mare-Balena","18-Pride-Perjudice",8,0,0.196198
"18-Mare-Balena","19-Don-Quijote",8,0.00112824,0.268052
"18-Mare-Balena","19-Mare-Balena",8,0.0429584,0.228608
"18-Mare-Balena","19-Pride-Perjudice",8,0.000446528,0.523779
"18-Mare-Balena","2-Don-Quijote",8,0,0.145662
"18-Mare-Balena","2-Mare-Balena",8,0.00878294,0.0352166
"18-Mare-Balena","2-Pride-Perjudice",8,0,0.308121
"18-Mare-Balena","20-Don-Quijote",8,0,0.0143471
"18-Mare-Balena","20-Mare-Balena",8,0.0376142,0.174783
"18-Mare-Balena","20-Pride-Perjudice",8,0,0.290142
"18-Mare-Balena","3-Don-Quijote",8,0,0.191484
"18-Mare-Balena","3-Mare-Balena",8,0.0346866,0.147132
"18-Mare-Balena","3-Pride-Perjudice",8,0.000394322,0.153964
"18-Mare-Balena","4-Don-Quijote",8,0.000634115,0.563858
"18-Mare-Balena","4-Mare-Balena",8,0.0399637,0.161594
"18-Mare-Balena","4-Pride-Perjudice",8,0,0.252419
"18-Mare-Balena","5-Don-Quijote",8,0,0.117564
"18-Mare-Balena","5-Mare-Balena",8,0.0243408,0.0846998
"18-Mare-Balena","5-Pride-Perjudice",8,0.000421496,0.607203
"18-Mare-Balena","6-Don-Quijote",8,0.000365097,0.286946
"18-Mare-Balena","6-Mare-Balena",8,0.0697917,0.31692
"18-Mare-Balena","6-Pride-Perjudice",8,0.00047259,0.0314741
"18-Mare-Balena","7-Don-Quijote",8,0.000721327,0.513006
"18-Mare-Balena","7-Mare-Balena",8,0.0594562,0.232864
"18-Mare-Balena","7-Pride-Perjudice",8,0,0.0537793
"18-Mare-Balena","8-Don-Quijote",8,0.000426894,0.612397
"18-Mare-Balena","8-Mare-Balena",8,0.0603448,0.246403
"18-Mare-Balena","8-Pride-Perjudice",8,0.000320616,0.296339
"18-Mare-Balena","9-Don-Quijote",8,0,0.017464
"18-Mare-Balena","9-Mare-Balena",8,0.00652681,0.0184522
"18-Mare-Balena","9-Pride-Perjudice",8,0,0.297193
"18-Pride-Perjudice","19-Don-Quijote",8,0,0.4049
"18-Pride-Perjudice","19-Mare-Balena",8,0.000400962,0.316979
"18-Pride-Perjudice","19-Pride-Perjudice",8,0.0458115,0.249072
"18-Pride-Perjudice","2-Don-Quijote",8,0,0.046847
"18-Pride-Perjudice","2-Mare-Balena",8,0,0.539227
"18-Pride-Perjudice","2-Pride-Perjudice",8,0.0546605,0.263751
"18-Pride-Perjudice","20-Don-Quijote",8,0,0.641317
"18-Pride-Perjudice","20-Mare-Balena",8,0,0.0168637
"18-Pride-Perjudice","20-Pride-Perjudice",8,0.0747664,0.417811
"18-Pride-Perjudice","3-Don-Quijote",8,0,0.379545
"18-Pride-Perjudice","3-Mare-Balena",8,0.000534474,0.284791
"18-Pride-Perjudice","3-Pride-Perjudice",8,0.0203785,0.0782029
"18-Pride-Perjudice","4-Don-Quijote",8,0,0.682289
"18-Pride-Perjudice","4-Mare-Balena",8,0,0.0296117
"18-Pride-Perjudice","4-Pride-Perjudice",8,0.0698751,0.405177
"18-Pride-Perjudice","5-Don-Quijote",8,0,0.317325
"18-Pride-Perjudice","5-Mare-Balena",8,0,0.305072
"18-Pride-Perjudice","5-Pride-Perjudice",8,0.032646,0.152564
"18-Pride-Perjudice","6-Don-Quijote",8,0,0.165799
"18-Pride-Perjudice","6-Mare-Balena",8,0.000273,0.842397
"18-Pride-Perjudice","6-Pride-Perjudice",8,0.0767911,0.448094
"18-Pride-Perjudice","7-Don-Quijote",8,0,0.322713
"18-Pride-Perjudice","7-Mare-Balena",8,0,0.0271077
"18-Pride-Perjudice","7-Pride-Perjudice",8,0.0708117,0.427785
"18-Pride-Perjudice","8-Don-Quijote",8,0,0.299602
"18-Pride-Perjudice","8-Mare-Balena",8,0,0.135911
"18-Pride-Perjudice","8-Pride-Perjudice",8,0.115855,0.866907
"18-Pride-Perjudice","9-Don-Quijote",8,0,0.0976047
"18-Pride-Perjudice","9-Mare-Balena",8,0,0.016971
"18-Pride-Perjudice","9-Pride-Perjudice",8,0.0639441,0.322791
"19-Don-Quijote","19-Mare-Balena",8,0,0.0125255
"19-Don-Quijote","19-Pride-Perjudice",8,0,0.306875
"19-Don-Quijote","2-Don-Quijote",8,0.132468,0.601003
"19-Don-Quijote","2-Mare-Balena",8,0,0.239524
"19-Don-Quijote","2-Pride-Perjudice",8,0,0.0536913
"19-Don-Quijote","20-Don-Quijote",8,0.0359128,0.135208
"19-Don-Quijote","20-Mare-Balena",8,0,0.0986446
"19-Don-Quijote","20-Pride-Perjudice",8,0,0.048794
"19-Don-Quijote","3-Don-Quijote",8,0.0841121,0.332725
"19-Don-Quijote","3-Mare-Balena",8,0,0.0492616
"19-Don-Quijote","3-Pride-Perjudice",8,0,0.212063
"19-Don-Quijote","4-Don-Quijote",8,0.120504,0.561977
"19-Don-Quijote","4-Mare-Balena",8,0.000278552,0.549073
"19-Don-Quijote","4-Pride-Perjudice",8,0,0.504402
"19-Don-Quijote","5-Don-Quijote",8,0.0569014,0.218242
"19-Don-Quijote","5-Mare-Balena",8,0.000873744,0.821842
"19-Don-Quijote","5-Pride-Perjudice",8,0,0.567265
"19-Don-Quijote","6-Don-Quijote",8,0.0422205,0.142261
"19-Don-Quijote","6-Mare-Balena",8,0.000334113,0.354723
"19-Don-Quijote","6-Pride-Perjudice",8,0,0.63048
"19-Don-Quijote","7-Don-Quijote",8,0.0462695,0.173926
"19-Don-Quijote","7-Mare-Balena",8,0,0.243333
"19-Don-Quijote","7-Pride-Perjudice",8,0,0.367007
"19-Don-Quijote","8-Don-Quijote",8,0.0780837,0.303672
"19-Don-Quijote","8-Mare-Balena",8,0,0.0751236
"19-Don-Quijote","8-Pride-Perjudice",8,0,0.563325
"19-Don-Quijote","9-Don-Quijote",8,0.0258621,0.102012
"19-Don-Quijote","9-Mare-Balena",8,0.0003465,0.329516
"19-Don-Quijote","9-Pride-Perjudice",8,0,0.489419
"19-Mare-Balena","19-Pride-Perjudice",8,0,0.0924032
"19-Mare-Balena","2-Don-Quijote",8,0.000198373,0.699672
"19-Mare-Balena","2-Mare-Balena",8,0.0379368,0.150812
"19-Mare-Balena","2-Pride-Perjudice",8,0.000353857,0.235378
"19-Mare-Balena","20-Don-Quijote",8,0,0.29817
"19-Mare-Balena","20-Mare-Balena",8,0.118816,0.666818
"19-Mare-Balena","20-Pride-Perjudice",8,0.000323206,0.298909
"19-Mare-Balena","3-Don-Quijote",8,0,0.349878
"19-Mare-Balena","3-Mare-Balena",8,0.00786164,0.032683
"19-Mare-Balena","3-Pride-Perjudice",8,0,0.483658
"19-Mare-Balena","4-Don-Quijote",8,0,0.22441
"19-Mare-Balena","4-Mare-Balena",8,0.0528956,0.231189
"19-Mare-Balena","4-Pride-Perjudice",8,0.000331455,0.246169
"19-Mare-Balena","5-Don-Quijote",8,0,0.0250718
"19-Mare-Balena","5-Mare-Balena",8,0.0196015,0.0790772
"19-Mare-Balena","5-Pride-Perjudice",8,0.00030003,0.227702
"19-Mare-Balena","6-Don-Quijote",8,0.000260146,0.426205
"19-Mare-Balena","6-Mare-Balena",8,0.0330709,0.111019
"19-Mare-Balena","6-Pride-Perjudice",8,0,0.00326034
"19-Mare-Balena","7-Don-Quijote",8,0.000221435,0.570616
"19-Mare-Balena","7-Mare-Balena",8,0.0153894,0.062677
"19-Mare-Balena","7-Pride-Perjudice",8,0,0.319154
"19-Mare-Balena","8-Don-Quijote",8,0.000278707,0.246134
"19-Mare-Balena","8-Mare-Balena",8,0.0436397,0.184549
"19-Mare-Balena","8-Pride-Perjudice",8,0.000209468,0.613465
"19-Mare-Balena","9-Don-Quijote",8,0,0.271476
"19-Mare-Balena","9-Mare-Balena",8,0.107996,0.531889
"19-Mare-Balena","9-Pride-Perjudice",8,0,0.178421
"19-Pride-Perjudice","2-Don-Quijote",8,0,0.521092
"19-Pride-Perjudice","2-Mare-Balena",8,0,0.408015
"19-Pride-Perjudice","2-Pride-Perjudice",8,0.101162,0.659545
"19-Pride-Perjudice","20-Don-Quijote",8,0,0.29471
"19-Pride-Perjudice","20-Mare-Balena",8,0,0.253878
"19-Pride-Perjudice","20-Pride-Perjudice",8,0.0584359,0.388415
"19-Pride-Perjudice","3-Don-Quijote",8,0,0.0540049
"19-Pride-Perjudice","3-Mare-Balena",8,0.000432339,0.401776
"19-Pride-Perjudice","3-Pride-Perjudice",8,0.0738404,0.450109
"19-Pride-Perjudice","4-Don-Quijote",8,0,0.444837
"19-Pride-Perjudice","4-Mare-Balena",8,0,0.276565
"19-Pride-Perjudice","4-Pride-Perjudice",8,0.0230203,0.149869
"19-Pride-Perjudice","5-Don-Quijote",8,0,0.381556
"19-Pride-Perjudice","5-Mare-Balena",8,0,0.338517
"19-Pride-Perjudice","5-Pride-Perjudice",8,0.0446773,0.24056
"19-Pride-Perjudice","6-Don-Quijote",8,0,0.307426
"19-Pride-Perjudice","6-Mare-Balena",8,0,0.103181
"19-Pride-Perjudice","6-Pride-Perjudice",8,0.096854,0.603986
"19-Pride-Perjudice","7-Don-Quijote",8,0,0.287576
"19-Pride-Perjudice","7-Mare-Balena",8,0,0.095212
"19-Pride-Perjudice","7-Pride-Perjudice",8,0.0796841,0.508384
"19-Pride-Perjudice","8-Don-Quijote",8,0,0.009857
"19-Pride-Perjudice","8-Mare-Balena",8,0,0.0759915
"19-Pride-Perjudice","8-Pride-Perjudice",8,0.0739482,0.439848
"19-Pride-Perjudice","9-Don-Quijote",8,0,0.0294916
"19-Pride-Perjudice","9-Mare-Balena",8,0,0.0983733
"19-Pride-Perjudice","9-Pride-Perjudice",8,0.0438356,0.229239
"2-Don-Quijote","2-Mare-Balena",8,0,0.271777
"2-Don-Quijote","2-Pride-Perjudice",8,0,0.076281
"2-Don-Quijote","20-Don-Quijote",8,0.0592925,0.229656
"2-Don-Quijote","20-Mare-Balena",8,0,0.203382
"2-Don-Quijote","20-Pride-Perjudice",8,0,0.111838
"2-Don-Quijote","3-Don-Quijote",8,0.0559261,0.246843
"2-Don-Quijote","3-Mare-Balena",8,0,0.413188
"2-Don-Quijote","3-Pride-Perjudice",8,0,0.144122
"2-Don-Quijote","4-Don-Quijote",8,0.0774989,0.317412
"2-Don-Quijote","4-Mare-Balena",8,0,0.515324
"2-Don-Quijote","4-Pride-Perjudice",8,0,0.35756
"2-Don-Quijote","5-Don-Quijote",8,0.0833333,0.355995
"2-Don-Quijote","5-Mare-Balena",8,0,0.048429
"2-Don-Quijote","5-Pride-Perjudice",8,0,0.295255
"2-Don-Quijote","6-Don-Quijote",8,0.0756954,0.301053
"2-Don-Quijote","6-Mare-Balena",8,0,0.0574721
"2-Don-Quijote","6-Pride-Perjudice",8,0,0.120646
"2-Don-Quijote","7-Don-Quijote",8,0.0223881,0.0856366
"2-Don-Quijote","7-Mare-Balena",8,0,0.161723
"2-Don-Quijote","7-Pride-Perjudice",8,0,0.335127
"2-Don-Quijote","8-Don-Quijote",8,0.0896845,0.435736
"2-Don-Quijote","8-Mare-Balena",8,0.000540687,0.540108
"2-Don-Quijote","8-Pride-Perjudice",8,0,0.309746
"2-Don-Quijote","9-Don-Quijote",8,0.0482278,0.191308
"2-Don-Quijote","9-Mare-Balena",8,0,0.2744
"2-Don-Quijote","9-Pride-Perjudice",8,0,0.0761379
"2-Mare-Balena","2-Pride-Perjudice",8,0.000311139,0.304897
"2-Mare-Balena","20-Don-Quijote",8,0,0.195919
"2-Mare-Balena","20-Mare-Balena",8,0.0203609,0.089085
"2-Mare-Balena","20-Pride-Perjudice",8,0,0.384038
"2-Mare-Balena","3-Don-Quijote",8,0,0.0439128
"2-Mare-Balena","3-Mare-Balena",8,0.0837812,0.385347
"2-Mare-Balena","3-Pride-Perjudice",8,0,0.152689
"2-Mare-Balena","4-Don-Quijote",8,0,0.103788
"2-Mare-Balena","4-Mare-Balena",8,0.072208,0.325299
"2-Mare-Balena","4-Pride-Perjudice",8,0.00020829,0.618268
"2-Mare-Balena","5-Don-Quijote",8,0,0.151153
"2-Mare-Balena","5-Mare-Balena",8,0.0132159,0.0565773
"2-Mare-Balena","5-Pride-Perjudice",8,0,0.502619
"2-Mare-Balena","6-Don-Quijote",8,0.000256082,0.455426
"2-Mare-Balena","6-Mare-Balena",8,0.0155268,0.0770704
"2-Mare-Balena","6-Pride-Perjudice",8,0,0.00724152
"2-Mare-Balena","7-Don-Quijote",8,0,0.173861
"2-Mare-Balena","7-Mare-Balena",8,0.117718,0.609043
"2-Mare-Balena","7-Pride-Perjudice",8,0,0.043723
"2-Mare-Balena","8-Don-Quijote",8,0,0.129753
"2-Mare-Balena","8-Mare-Balena",8,0.0666216,0.346081
"2-Mare-Balena","8-Pride-Perjudice",8,0,0.231603
"2-Mare-Balena","9-Don-Quijote",8,0.000512295,0.188429
"2-Mare-Balena","9-Mare-Balena",8,0.0566352,0.266989
"2-Mare-Balena","9-Pride-Perjudice",8,0.000257732,0.355416
"2-Pride-Perjudice","20-Don-Quijote",8,0,0.0645524
"2-Pride-Perjudice","20-Mare-Balena",8,0,0.865252
"2-Pride-Perjudice","20-Pride-Perjudice",8,0.0352357,0.169611
"2-Pride-Perjudice","3-Don-Quijote",8,0,0.00447712
"2-Pride-Perjudice","3-Mare-Balena",8,0,0.174095
"2-Pride-Perjudice","3-Pride-Perjudice",8,0.0948454,0.6023
"2-Pride-Perjudice","4-Don-Quijote",8,0,0.497789
"2-Pride-Perjudice","4-Mare-Balena",8,0,0.461179
"2-Pride-Perjudice","4-Pride-Perjudice",8,0.0459711,0.260618
"2-Pride-Perjudice","5-Don-Quijote",8,0,0.134746
"2-Pride-Perjudice","5-Mare-Balena",8,0,0.270579
"2-Pride-Perjudice","5-Pride-Perjudice",8,0.0695825,0.362579
"2-Pride-Perjudice","6-Don-Quijote",8,0,0.0800018
"2-Pride-Perjudice","6-Mare-Balena",8,0,0.00746048
"2-Pride-Perjudice","6-Pride-Perjudice",8,0.0467836,0.290442
"2-Pride-Perjudice","7-Don-Quijote",8,0,0.164087
"2-Pride-Perjudice","7-Mare-Balena",8,0,0.197608
"2-Pride-Perjudice","7-Pride-Perjudice",8,0.0581395,0.312774
"2-Pride-Perjudice","8-Don-Quijote",8,0,0.49677
"2-Pride-Perjudice","8-Mare-Balena",8,0,0.129662
"2-Pride-Perjudice","8-Pride-Perjudice",8,0.105534,0.73172
"2-Pride-Perjudice","9-Don-Quijote",8,0,0.561482
"2-Pride-Perjudice","9-Mare-Balena",8,0,0.042388
"2-Pride-Perjudice","9-Pride-Perjudice",8,0.0699126,0.403603
"20-Don-Quijote","20-Mare-Balena",8,0,0.229759
"20-Don-Quijote","20-Pride-Perjudice",8,0,0.329647
"20-Don-Quijote","3-Don-Quijote",8,0.0568937,0.218022
"20-Don-Quijote","3-Mare-Balena",8,0,0.245825
"20-Don-Quijote","3-Pride-Perjudice",8,0,0.437998
"20-Don-Quijote","4-Don-Quijote",8,0.0302604,0.11902
"20-Don-Quijote","4-Mare-Balena",8,0,0.0900119
"20-Don-Quijote","4-Pride-Perjudice",8,0,0.129923
"20-Don-Quijote","5-Don-Quijote",8,0.105161,0.481861
"20-Don-Quijote","5-Mare-Balena",8,0,0.169172
"20-Don-Quijote","5-Pride-Perjudice",8,0,0.167277
"20-Don-Quijote","6-Don-Quijote",8,0.00169492,0.0236469
"20-Don-Quijote","6-Mare-Balena",8,0.000853971,0.0940798
"20-Don-Quijote","6-Pride-Perjudice",8,0,0.26733
"20-Don-Quijote","7-Don-Quijote",8,0.0575745,0.225725
"20-Don-Quijote","7-Mare-Balena",8,0.000479846,0.690745
"20-Don-Quijote","7-Pride-Perjudice",8,0,0.0273791
"20-Don-Quijote","8-Don-Quijote",8,0.0364035,0.136666
"20-Don-Quijote","8-Mare-Balena",8,0.000621118,0.187936
"20-Don-Quijote","8-Pride-Perjudice",8,0,0.398179
"20-Don-Quijote","9-Don-Quijote",8,0.0684569,0.27083
"20-Don-Quijote","9-Mare-Balena",8,0.000331126,0.202016
"20-Don-Quijote","9-Pride-Perjudice",8,0,0.646152
"20-Mare-Balena","20-Pride-Perjudice",8,0,0.071403
"20-Mare-Balena","3-Don-Quijote",8,0.000215332,0.601961
"20-Mare-Balena","3-Mare-Balena",8,0.0568979,0.259761
"20-Mare-Balena","3-Pride-Perjudice",8,0.000220361,0.576339
"20-Mare-Balena","4-Don-Quijote",8,0,0.600953
"20-Mare-Balena","4-Mare-Balena",8,0.0505997,0.213659
"20-Mare-Balena","4-Pride-Perjudice",8,0,0.169258
"20-Mare-Balena","5-Don-Quijote",8,0,0.054238
"20-Mare-Balena","5-Mare-Balena",8,0.00549451,0.0263721
"20-Mare-Balena","5-Pride-Perjudice",8,0.000219539,0.577686
"20-Mare-Balena","6-Don-Quijote",8,0.00106762,0.293597
"20-Mare-Balena","6-Mare-Balena",8,0.132277,0.756279
"20-Mare-Balena","6-Pride-Perjudice",8,0.000668226,0.273454
"20-Mare-Balena","7-Don-Quijote",8,0,0.285953
"20-Mare-Balena","7-Mare-Balena",8,0.0461991,0.216285
"20-Mare-Balena","7-Pride-Perjudice",8,0,0.251617
"20-Mare-Balena","8-Don-Quijote",8,0,0.14795
"20-Mare-Balena","8-Mare-Balena",8,0.0526941,0.243455
"20-Mare-Balena","8-Pride-Perjudice",8,0.0002151,0.593701
"20-Mare-Balena","9-Don-Quijote",8,0,0.0884627
"20-Mare-Balena","9-Mare-Balena",8,0.0947368,0.473334
"20-Mare-Balena","9-Pride-Perjudice",8,0.000300661,0.125953
"20-Pride-Perjudice","3-Don-Quijote",8,0,0.538011
"20-Pride-Perjudice","3-Mare-Balena",8,0,0.364512
"20-Pride-Perjudice","3-Pride-Perjudice",8,0.0528587,0.263057
"20-Pride-Perjudice","4-Don-Quijote",8,0,0.944809
"20-Pride-Perjudice","4-Mare-Balena",8,0,0.0834152
"20-Pride-Perjudice","4-Pride-Perjudice",8,0.00803859,0.0700767
"20-Pride-Perjudice","5-Don-Quijote",8,0,0.156233
"20-Pride-Perjudice","5-Mare-Balena",8,0,0.201642
"20-Pride-Perjudice","5-Pride-Perjudice",8,0.00863558,0.0507574
"20-Pride-Perjudice","6-Don-Quijote",8,0,0.151982
"20-Pride-Perjudice","6-Mare-Balena",8,0.000317058,0.60841
"20-Pride-Perjudice","6-Pride-Perjudice",8,0.0522952,0.256188
"20-Pride-Perjudice","7-Don-Quijote",8,0,0.801933
"20-Pride-Perjudice","7-Mare-Balena",8,0.000987167,0.143743
"20-Pride-Perjudice","7-Pride-Perjudice",8,0.0860827,0.523791
"20-Pride-Perjudice","8-Don-Quijote",8,0,0.275182
"20-Pride-Perjudice","8-Mare-Balena",8,0,0.306415
"20-Pride-Perjudice","8-Pride-Perjudice",8,0.0498927,0.229848
"20-Pride-Perjudice","9-Don-Quijote",8,0,0.781109
"20-Pride-Perjudice","9-Mare-Balena",8,0,0.260151
"20-Pride-Perjudice","9-Pride-Perjudice",8,0.041791,0.224372
"3-Don-Quijote","3-Mare-Balena",8,0,0.253792
"3-Don-Quijote","3-Pride-Perjudice",8,0,0.0300681
"3-Don-Quijote","4-Don-Quijote",8,0.0153341,0.0606403
"3-Don-Quijote","4-Mare-Balena",8,0.000409333,0.31722
"3-Don-Quijote","4-Pride-Perjudice",8,0,0.236665
"3-Don-Quijote","5-Don-Quijote",8,0.0999024,0.458998
"3-Don-Quijote","5-Mare-Balena",8,0.000339443,0.241907
"3-Don-Quijote","5-Pride-Perjudice",8,0,0.428877
"3-Don-Quijote","6-Don-Quijote",8,0.0762506,0.277782
"3-Don-Quijote","6-Mare-Balena",8,0.000514271,0.616087
"3-Don-Quijote","6-Pride-Perjudice",8,0,0.507246
"3-Don-Quijote","7-Don-Quijote",8,0.0414959,0.165218
"3-Don-Quijote","7-Mare-Balena",8,0,0.0284184
"3-Don-Quijote","7-Pride-Perjudice",8,0,0.495818
"3-Don-Quijote","8-Don-Quijote",8,0.112918,0.508909
"3-Don-Quijote","8-Mare-Balena",8,0,0.179631
"3-Don-Quijote","8-Pride-Perjudice",8,0,0.518844
"3-Don-Quijote","9-Don-Quijote",8,0.00445434,0.0109264
"3-Don-Quijote","9-Mare-Balena",8,0,0.0451621
"3-Don-Quijote","9-Pride-Perjudice",8,0,0.133404
"3-Mare-Balena","3-Pride-Perjudice",8,0,0.0930169
"3-Mare-Balena","4-Don-Quijote",8,0,0.439134
"3-Mare-Balena","4-Mare-Balena",8,0.00645161,0.0236679
"3-Mare-Balena","4-Pride-Perjudice",8,0,0.370426
"3-Mare-Balena","5-Don-Quijote",8,0.00029753,0.257496
"3-Mare-Balena","5-Mare-Balena",8,0.00684411,0.0275411
"3-Mare-Balena","5-Pride-Perjudice",8,0,0.0534822
"3-Mare-Balena","6-Don-Quijote",8,0.000485084,0.506628
